Date (YMD),Advancers,Decliners,Unchanged,RANA,19-day EMA,39-day EMA,Oscillator,Index
20121022,1448,1536,121,-29.490616622,15.7824269706,35.3384252307,-19.5559982601,2611.942451136
20121023,818,2209,77,-459.5308886686,-31.7489045933,10.5949595357,-42.3438641291,2569.5985870069
20121024,1323,1659,136,-112.676056338,-39.8416197678,4.431408742,-44.2730285099,2525.325558497
20121025,1794,1215,118,192.4227318046,-16.6151846106,13.8309748952,-30.4461595057,2494.8793989913
20121026,1215,1753,138,-181.2668463612,-33.0803507856,4.0760838324,-37.156434618,2457.7229643733
20121031,1747,1283,98,153.1353135314,-14.4587843539,11.5290453173,-25.9878296712,2431.7351347021
20121101,2332,694,100,541.3086582948,41.1179599109,38.0180259662,3.0999339448,2434.8350686468
20121102,897,2097,116,-400.8016032064,-3.0739964008,16.0770445076,-19.1510409083,2415.6840277385
20121105,1528,1467,121,20.367278798,-0.7298688809,16.2915562221,-17.021425103,2398.6626026355
20121106,2136,877,104,417.8559575174,41.1287137589,36.3697762868,4.7589374721,2403.4215401076
20121107,574,2493,73,-625.6928594718,-25.5534435642,3.2666444989,-28.8200880631,2374.6014520445
20121108,820,2238,86,-463.70176586,-69.3682757937,-20.081776019,-49.2864997747,2325.3149522698
20121109,1470,1554,96,-27.7777777778,-65.2092259921,-20.466576107,-44.7426498852,2280.5723023846
20121112,1417,1589,114,-57.2188955422,-64.4101929472,-22.3041920787,-42.1060008684,2238.4663015162
20121113,980,2059,89,-355.0510036196,-93.4742740144,-38.9415326558,-54.5327413586,2183.9335601576
20121114,316,2764,62,-794.8051948052,-163.6073660935,-76.7347157633,-86.8726503302,2097.0609098274
20121115,994,2080,78,-353.2856213403,-182.5751916182,-90.5622610421,-92.0129305761,2005.0479792513
20121116,2268,800,65,478.4876140808,-116.4689110483,-62.109767286,-54.3591437623,1950.688835489
20121119,2721,351,56,771.484375,-27.6735824434,-20.4300601717,-7.2435222718,1943.4453132172
20121120,1706,1323,111,126.4443710796,-12.2617870911,-13.0863386091,0.824551518,1944.2698647352
20121121,2032,980,116,349.2695883134,23.8913504493,5.031457737,18.8598927123,1963.1297574475
20121123,2432,488,103,665.7534246575,88.0775578701,38.0675560831,50.0100017871,2013.1397592346
20121126,1314,1726,104,-135.5263157895,65.7171705042,29.3878624894,36.3293080148,2049.4690672493
20121127,1349,1682,111,-109.8647311118,48.1589803426,22.4252328094,25.7337475332,2075.2028147825
20121128,2083,922,128,386.3560732113,81.9786896295,40.6217748295,41.3569148,2116.5597295825
20121129,2154,859,108,429.8041818785,116.7612388544,60.0808951819,56.6803436724,2173.240073255
20121130,1631,1348,122,94.9983215844,114.5849471274,61.826766502,52.7581806253,2225.9982538803
20121203,1192,1826,117,-210.0728959576,82.1191628189,48.2317833791,33.8873794398,2259.8856333201
20121204,1466,1536,128,-23.3177881412,71.5754677229,44.654304803,26.9211629198,2286.8067962399
20121205,1579,1434,126,48.1247925655,69.2304002071,44.8278291912,24.402571016,2311.2093672559
20121206,1601,1416,135,61.3191912496,68.4392793114,45.6523972941,22.7868820173,2333.9962492732
20121207,1643,1359,141,94.6035976016,71.0557111404,48.0999573095,22.9557538309,2356.9520031041
20121210,1678,1341,118,111.6263663465,75.112776661,51.2762777613,23.8364988997,2380.7885020038
20121211,2058,978,107,355.7312252964,103.1746215245,66.4990251381,36.6755963865,2417.4640983903
20121212,1465,1579,99,-37.4507227332,89.1120870988,61.3015377445,27.8105493543,2445.2746477445
20121213,914,2111,117,-395.7024793388,40.630630455,38.4513368903,2.1792935647,2447.4539413092
20121214,1410,1598,126,-62.5,30.3175674095,33.4037700458,-3.0862026363,2444.3677386729
20121217,2045,1007,99,340.1048492792,61.2962955965,48.7388240075,12.557471589,2456.9252102619
20121218,2257,816,79,468.9228766678,102.0589537036,69.7480266405,32.3109270631,2489.236137325
20121219,1505,1528,123,-7.5832509067,91.0947332426,65.8814627631,25.2132704794,2514.4494078044
20121220,2057,963,133,362.2516556291,118.2104254812,80.6999724064,37.5104530748,2551.9598608792
20121221,994,2039,112,-344.5433564128,71.9350472918,59.4378059655,12.4972413263,2564.4571022055
20121224,1192,1786,126,-199.4627266622,44.7952698964,46.4927793341,-1.6975094377,2562.7595927678
20121226,1065,1963,123,-296.5653896962,10.6592039372,29.3398708826,-18.6806669454,2544.0789258224
20121227,1380,1656,105,-90.9090909091,0.5023744525,23.327422793,-22.8250483405,2521.253877482
20121228,960,2084,99,-369.2509855453,-36.4729615472,3.6985023761,-40.1714639233,2481.0824135586
20121231,2621,447,70,708.6049543677,38.0348300442,38.9438249757,-0.9089949314,2480.1734186272
20130102,2815,291,38,812.6207340631,115.4934204461,77.62767043,37.8657500161,2518.0391686433
20130103,1717,1339,103,123.6910994764,116.3131883492,79.9308418824,36.3823464668,2554.4215151101
20130104,2324,714,110,529.9539170507,157.6772612193,102.4319956408,55.2452655785,2609.6667806887
20130107,1380,1651,110,-89.4094358298,132.9685915144,92.8399240672,40.1286674472,2649.7954481358
20130108,1502,1497,119,1.6672224075,119.8384546037,88.2812889843,31.5571656195,2681.3526137553
20130109,2050,982,117,352.2427440633,143.0788835497,101.4793617382,41.5995218115,2722.9521355667
20130110,1957,1042,126,305.1017005669,159.2811652514,111.6604786796,47.6206865718,2770.5728221385
20130111,1578,1439,119,46.0722572091,147.9602744472,108.3810676061,39.5792068411,2810.1520289795
20130114,1495,1507,129,-3.9973351099,132.7645134915,102.7621474703,30.0023660211,2840.1543950007
20130115,1733,1291,112,146.164021164,134.1044642587,104.932241155,29.1722231037,2869.3266181044
20130116,1376,1630,131,-84.497671324,112.2442507004,95.460745531,16.7835051694,2886.1101232738
20130117,2298,714,122,525.8964143426,153.6094670647,116.9825289716,36.626938093,2922.7370613668
20130118,1943,1043,122,301.4065639652,168.3891767547,126.2037307213,42.1854460334,2964.9225074002
20130122,2097,930,125,385.5302279485,190.1032818741,139.1700555827,50.9332262914,3015.8557336916
20130123,1450,1569,122,-39.4170255051,167.1512511362,130.2407015283,36.9105496079,3052.7662832995
20130124,1670,1330,126,113.3333333333,161.7694593559,129.3953331185,32.3741262374,3085.1404095369
20130125,1859,1144,121,238.0952380952,169.4020372298,134.8303283674,34.5717088625,3119.7121183994
20130128,1310,1718,103,-134.7424042272,138.9875930841,121.3516917376,17.6359013465,3137.3480197458
20130129,1764,1260,116,166.6666666667,141.7555004424,123.6174404841,18.1380599583,3155.4860797041
20130130,1013,1996,128,-326.6866068461,94.9112897135,101.1022381176,-6.1909484041,3149.2951313001
20130131,1575,1444,117,43.3918516065,89.7593459028,98.216718792,-8.4573728892,3140.8377584109
20130201,2338,704,96,537.1466140697,134.4980727195,120.1632135559,14.3348591636,3155.1726175745
20130204,657,2400,96,-570.1668302257,64.031582425,85.6467113668,-21.6151289418,3133.5574886326
20130205,2227,829,94,457.4607329843,103.3744974809,104.2374124477,-0.8629149668,3132.6945736658
20130206,1762,1251,127,169.5984069034,109.9968884232,107.5054621705,2.4914262527,3135.1859999185
20130207,1274,1726,123,-150.6666666667,83.9305329142,94.5968557286,-10.6663228144,3124.5196771041
20130208,2009,979,127,344.7121820616,110.0086978289,107.1026220453,2.9060757836,3127.4257528877
20130211,1334,1669,126,-111.5551115551,87.8523168905,96.1697353653,-8.3174184747,3119.108334413
20130212,1948,1080,128,286.6578599736,107.7328711988,105.6941415957,2.0387296032,3121.1470640161
20130213,1796,1262,118,174.6239372139,114.4219778003,109.1406313766,5.2813464237,3126.4284104399
20130214,1505,1507,123,-0.6640106242,102.9133789579,103.6503992765,-0.7370203187,3125.6913901212
20130215,1463,1550,129,-28.8748755393,89.7345535082,97.0241355357,-7.2895820276,3118.4018080936
20130219,2087,938,111,379.8347107438,118.7445692317,111.1646642962,7.5799049356,3125.9817130292
20130220,718,2349,95,-531.7900228236,53.6911100262,79.0169299402,-25.325819914,3100.6558931152
20130221,937,2116,110,-386.1775302981,9.7042459938,55.7572069283,-46.0529609345,3054.6029321807
20130222,2247,745,114,502.0053475936,58.9343561537,78.0696139615,-19.1352578078,3035.467674373
20130225,675,2372,79,-556.9412536922,-2.6532048308,46.3190705788,-48.9722754097,2986.4953989633
20130226,2000,1003,123,332.0013320013,30.8122488524,60.60318365,-29.7909347976,2956.7044641657
20130227,2311,731,102,519.3951347798,79.6705374451,83.5427812064,-3.8722437613,2952.8322204044
20130228,1541,1475,121,21.8832891247,73.8918126131,80.4598066024,-6.5679939893,2946.2642264151
20130301,1685,1315,137,123.3333333333,78.8359646851,82.6034829389,-3.7675182538,2942.4967081613
20130304,1685,1341,133,113.6814276272,82.3205109793,84.1573801733,-1.836869194,2940.6598389672
20130305,2226,804,106,469.3069306931,121.0191529507,103.4148576993,17.6042952514,2958.2641342186
20130306,1677,1347,124,109.126984127,119.8299360683,103.7004640207,16.1294720476,2974.3936062662
20130307,1748,1290,114,150.7570770244,122.9226501639,106.0532946709,16.869355493,2991.2629617593
20130308,2011,998,120,336.6566965769,144.2960548052,117.5834647662,26.712590039,3017.9755517983
20130311,1626,1397,123,75.7525636785,137.4417056925,115.4919197118,21.9497859807,3039.9253377791
20130312,1258,1793,110,-175.3523434939,106.1623007739,100.9497065515,5.2125942224,3045.1379320014
20130313,1715,1331,102,126.0669730794,108.1527680045,102.2055698779,5.9471981265,3051.085130128
20130314,2020,1006,105,335.0958360872,130.8470748127,113.8500831884,16.9969916244,3068.0821217523
20130315,1421,1626,103,-67.279291106,111.0344382209,104.7936144737,6.2408237472,3074.3229454995
20130318,1198,1858,104,-215.9685863874,78.33413576,88.7555044306,-10.4213686706,3063.901576829
20130319,1297,1729,118,-142.7627230668,56.2244498773,77.1795930557,-20.9551431784,3042.9464336506
20130320,2257,779,92,486.8247694335,99.284481833,97.6618518746,1.6226299583,3044.5690636089
20130321,1054,1958,111,-300.1328021248,59.3427534372,77.7721191746,-18.4293657375,3026.1396978715
20130322,1877,1095,153,263.1224764468,79.7207257381,87.0396370383,-7.3189113001,3018.8207865714
20130325,1237,1785,122,-181.3368630046,53.6149668639,73.6208120361,-20.0058451722,2998.8149413991
20130326,2085,938,113,379.4244128349,86.195911461,88.9109920761,-2.7150806151,2996.099860784
20130327,1582,1425,137,52.2115064849,82.7974709634,87.0760177965,-4.2785468331,2991.8213139509
20130328,1883,1134,126,248.2598607889,99.3437099459,95.1352099461,4.2084999998,2996.0298139507
20130401,948,2077,113,-373.2231404959,52.0870249017,71.717292424,-19.6302675223,2976.3995464284
20130402,1457,1552,124,-31.5719508142,43.7211273301,66.5528302621,-22.831702932,2953.5678434965
20130403,654,2397,93,-571.2881022616,-17.779795629,34.6607836359,-52.4405792649,2901.1272642315
20130404,1872,1129,140,247.5841386205,8.7565977959,45.3069513851,-36.5503535892,2864.5769106423
20130405,1431,1601,95,-56.0686015831,2.274077858,40.2381737367,-37.9640958787,2826.6128147636
20130408,2081,947,123,374.5046235139,39.4971324236,56.9514962256,-17.454363802,2809.1584509616
20130409,1745,1265,130,159.4684385382,51.4942630351,62.0773433412,-10.5830803062,2798.5753706554
20130410,2325,744,110,515.1515151515,97.8599882467,84.7310519317,13.128936315,2811.7043069704
20130411,1851,1175,113,223.3972240582,110.4137118279,91.6643605381,18.7493512898,2830.4536582602
20130412,1161,1821,150,-221.3279678068,77.2395438644,76.0147441208,1.2247997436,2831.6784580038
20130415,383,2702,72,-751.7017828201,-5.6545888041,34.6289177738,-40.2835065778,2791.394951426
20130416,2495,566,102,630.1862136557,57.9294914419,64.4067825679,-6.477291126,2784.9176603
20130417,674,2395,95,-560.7689801238,-3.9403557147,33.1479944333,-37.0883501479,2747.8293101521
20130418,1331,1665,130,-111.481975968,-14.69451774,25.9164959132,-40.6110136532,2707.2182964989
20130419,2210,837,97,450.6071545783,31.8356494918,47.1510288465,-15.3153793546,2691.9029171442
20130422,1747,1271,118,157.7203445991,44.4241190026,52.6794946341,-8.2553756315,2683.6475415127
20130423,2437,621,89,593.8521909745,99.3669261998,79.7381294511,19.6287967486,2703.2763382613
20130424,1952,1058,130,297.0099667774,119.1312302575,90.6017213174,28.5295089401,2731.8058472014
20130425,1949,1083,113,285.6200527704,135.7801125088,100.3526378901,35.4274746187,2767.2333218201
20130426,1227,1776,108,-182.8171828172,103.9203829762,86.1941468547,17.7262361215,2784.9595579416
20130429,2230,807,104,468.554494567,140.3837941353,105.3121642403,35.071629895,2820.0311878366
20130430,1985,1022,116,320.2527435983,158.3706890816,116.0591932082,42.3114958734,2862.3426837099
20130501,866,2193,104,-433.8018960445,99.153430569,88.5661387456,10.5872918234,2872.9299755333
20130502,2331,722,102,527.0226007206,141.9403475841,110.4889618443,31.4513857398,2904.3813612731
20130503,2215,834,108,452.935388652,173.0398516909,127.6112831847,45.4285685062,2949.8099297793
20130506,1821,1206,139,203.171456888,176.0530122106,131.3892918699,44.6637203407,2994.4736501201
20130507,2285,801,98,480.8813998704,206.5358509766,148.8638972699,57.6719537067,3052.1456038268
20130508,1983,1046,138,309.3430174975,216.8165676287,156.8878532813,59.9287143474,3112.0743181742
20130509,1075,1943,130,-287.6076872101,166.3741421448,134.6630762567,31.7110658881,3143.7853840623
20130510,1903,1124,132,257.3505120581,175.4717791362,140.7974480468,34.6743310894,3178.4597151516
20130513,1190,1863,109,-220.438912545,135.880709968,122.7356300172,13.1450799508,3191.6047951024
20130514,2065,1010,103,343.0894308943,156.6015820607,133.7533200611,22.8482619996,3214.453057102
20130515,1668,1379,110,94.8473908763,150.4261629422,131.8080236018,18.6181393404,3233.0711964425
20130516,1203,1837,138,-208.5526315789,114.5282834901,114.7899908428,-0.2617073527,3232.8094890898
20130517,2185,844,132,442.720369759,147.347492117,131.1865097886,16.1609823284,3248.9704714182
20130520,1736,1305,110,141.7296941795,146.7857123233,131.7136690081,15.0720433151,3264.0425147333
20130521,1633,1388,134,81.0989738497,140.2170384759,129.1829342502,11.0341042257,3275.076618959
20130522,686,2362,98,-549.8687664042,71.2084579879,95.2303492175,-24.0218912296,3251.0547277294
20130523,1240,1772,140,-176.6268260292,46.4249295862,81.6374904552,-35.212560869,3215.8421668604
20130524,1320,1661,130,-114.3911439114,30.3433222364,71.8360587368,-41.4927365004,3174.3494303599
20130528,1814,1278,66,173.3505821475,44.6440482275,76.9117849074,-32.2677366798,3142.0816936801
20130529,630,2465,71,-592.8917609047,-19.1095326857,43.4216076168,-62.5311403025,3079.5505533776
20130530,1817,1208,121,201.3223140496,2.9336519878,51.3166429384,-48.3829909506,3031.1675624271
20130531,475,2608,70,-691.8585793059,-66.5455711415,14.1578818262,-80.7034529677,2950.4641094593
20130603,1374,1701,80,-106.3414634146,-70.5251603688,8.1329145642,-78.658074933,2871.8060345263
20130604,1115,1921,98,-265.4808959157,-90.0207339235,-5.5477759598,-84.4729579637,2787.3330765626
20130605,582,2504,74,-622.8127025275,-143.2999307839,-36.4110222882,-106.8889084957,2680.4441680669
20130606,2371,670,84,559.3554751726,-73.0343901883,-6.6226974152,-66.4116927731,2614.0324752938
20130607,2112,953,83,378.1402936378,-27.9169218057,12.6154521375,-40.5323739431,2573.5001013507
20130610,1356,1700,100,-112.5654450262,-36.3817741277,6.3564072793,-42.738181407,2530.7619199437
20130611,416,2685,64,-731.6994517897,-105.9135418939,-30.5463856742,-75.3671562198,2455.394763724
20130612,604,2492,69,-609.819121447,-156.3040998492,-59.5100224628,-96.7940773864,2358.6006863375
20130613,2594,471,60,692.6590538336,-71.4077844809,-21.901568648,-49.506215833,2309.0944705046
20130614,1393,1667,87,-89.5424836601,-73.2212543989,-25.2836143986,-47.9376400003,2261.1568305043
20130617,2058,1016,85,338.9720234223,-32.0019266168,-7.0708325076,-24.9310941092,2236.2257363951
20130618,2076,986,85,355.9764859569,6.7959146406,11.0815334157,-4.2856187751,2231.94011762
20130619,466,2598,76,-695.8224543081,-63.4659222543,-24.2636659705,-39.2022562837,2192.7378613363
20130620,170,2976,34,-891.9262555626,-146.3119555851,-67.6467954501,-78.665160135,2114.0727012013
20130621,1537,1543,87,-1.9480519481,-131.8755652214,-64.361858275,-67.5137069464,2046.558994255
20130624,404,2705,59,-740.1093599228,-192.6989446915,-98.1492333574,-94.5497113341,1952.0092829208
20130625,2471,620,72,598.8353283727,-113.5455173851,-63.3000052709,-50.2455121142,1901.7637708066
20130626,2355,766,63,509.1316885614,-51.2777967905,-34.6784205793,-16.5993762112,1885.1643945955
20130627,2625,486,60,687.5602700096,22.6060098895,1.4335139502,21.1724959394,1906.3368905349
20130628,1524,1496,106,9.2715231788,21.2725612185,1.8254144116,19.4471468069,1925.7840373417
20130701,2195,872,82,431.3661558526,62.2819206819,23.3024514836,38.9794691982,1964.76350654
20130702,1199,1882,77,-221.6812723142,33.8856013823,11.0532652937,22.8323360885,1987.5958426285
20130703,1167,1829,91,-220.9612817089,8.4009130732,-0.5474620564,8.9483751295,1996.5442177581
20130705,1737,1332,79,131.9648093842,20.7573027043,6.0781515156,14.6791511886,2011.2233689467
20130708,1784,1297,88,158.0655631289,34.4881287467,13.6775220963,20.8106066504,2032.0339755971
20130709,2256,802,101,475.4741661216,78.5867324842,36.7673542976,41.8193781866,2073.8533537837
20130710,1613,1425,124,61.8828176432,76.9163410001,38.0231274649,38.8932135353,2112.746567319
20130711,2701,413,41,734.7463070006,142.6993376002,72.8592864416,69.8400511585,2182.5866184775
20130712,1528,1516,109,3.9421813403,128.8236219742,69.4134311866,59.4101907876,2241.9968092651
20130715,1902,1166,92,239.8956975228,139.930829529,77.9375445034,61.9932850257,2303.9900942908
20130716,1057,1963,113,-300,95.9377465761,59.0406672782,36.8970792979,2340.8871735887
